x(m)	y(m)	Flux(W/m2)
0.0956615	7.38	334.873
0.0978606	7.38	1339.49
0.10006	7.38	1004.62
0.102259	7.38	3683.6
0.104458	7.38	3683.6
0.106657	7.38	7367.21
0.108856	7.38	11720.6
0.111055	7.38	13060.1
0.113254	7.38	23106.2
0.115454	7.38	34491.9
0.117653	7.38	37505.8
0.119852	7.38	44873
0.122051	7.38	46547.4
0.12425	7.38	51570.5
0.126449	7.38	59607.4
0.128648	7.38	59942.3
0.130847	7.38	52910
0.133046	7.38	53244.8
0.135246	7.38	62621.3
0.137445	7.38	55923.8
0.139644	7.38	48556.6
0.141843	7.38	52575.1
0.144042	7.38	50231
0.146241	7.38	50565.8
0.14844	7.38	43868.4
0.150639	7.38	40184.8
0.152838	7.38	46547.4
0.155038	7.38	42863.8
0.157237	7.38	42528.9
0.159436	7.38	44873
0.161635	7.38	43868.4
0.163834	7.38	37840.7
0.166033	7.38	31143.2
0.168232	7.38	38845.3
0.170431	7.38	38175.5
0.172631	7.38	47552
0.17483	7.38	42528.9
0.177029	7.38	48556.6
0.179228	7.38	49896.1
0.181427	7.38	43533.5
0.183626	7.38	57263.3
0.185825	7.38	44873
0.188024	7.38	47886.9
0.190223	7.38	53244.8
0.192423	7.38	56593.6
0.194622	7.38	58937.7
0.196821	7.38	53244.8
0.19902	7.38	52575.1
0.201219	7.38	57598.2
0.203418	7.38	56258.7
0.205617	7.38	53914.6
0.207816	7.38	44203.3
0.210015	7.38	48891.5
0.212215	7.38	40184.8
0.214414	7.38	27794.5
0.216613	7.38	21766.8
0.218812	7.38	13394.9
0.00109956	7.5	12055.4
0.00329867	7.5	10381.1
0.00549779	7.5	4353.35
0.0076969	7.5	1674.37
0.00989602	7.5	2009.24
0.0120951	7.5	0
0.0142942	7.5	1004.62
0.0164934	7.5	334.873
0.0186925	7.5	1339.49
0.0208916	7.5	0
0.0230907	7.5	334.873
0.0252898	7.5	334.873
0.0274889	7.5	334.873
0.0296881	7.5	1674.37
0.0318872	7.5	669.746
0.0340863	7.5	669.746
0.0362854	7.5	1339.49
0.0384845	7.5	2009.24
0.0406836	7.5	1004.62
0.0428827	7.5	2678.99
0.0450819	7.5	1004.62
0.047281	7.5	1339.49
0.0494801	7.5	2678.99
0.0516792	7.5	669.746
0.0538783	7.5	669.746
0.0560774	7.5	669.746
0.0582765	7.5	669.746
0.0604757	7.5	669.746
0.0626748	7.5	669.746
0.0648739	7.5	1674.37
0.067073	7.5	1004.62
0.0692721	7.5	334.873
0.0714712	7.5	2009.24
0.0736704	7.5	1674.37
0.0758695	7.5	1339.49
0.0780686	7.5	669.746
0.0802677	7.5	1004.62
0.0824668	7.5	1004.62
0.0846659	7.5	334.873
0.086865	7.5	2009.24
0.0890642	7.5	669.746
0.0912633	7.5	669.746
0.0934624	7.5	334.873
0.0956615	7.5	1004.62
0.0978606	7.5	1339.49
0.10006	7.5	2678.99
0.102259	7.5	4018.48
0.104458	7.5	3683.6
0.106657	7.5	11720.6
0.108856	7.5	11050.8
0.111055	7.5	17078.5
0.113254	7.5	23776
0.115454	7.5	27124.7
0.117653	7.5	37840.7
0.119852	7.5	40854.5
0.122051	7.5	45877.6
0.12425	7.5	49226.4
0.126449	7.5	54249.5
0.128648	7.5	61281.8
0.130847	7.5	52240.2
0.133046	7.5	54584.3
0.135246	7.5	56593.6
0.137445	7.5	57933.1
0.139644	7.5	50565.8
0.141843	7.5	53244.8
0.144042	7.5	50565.8
0.146241	7.5	46547.4
0.14844	7.5	52575.1
0.150639	7.5	46547.4
0.152838	7.5	43198.6
0.155038	7.5	48556.6
0.157237	7.5	42528.9
0.159436	7.5	43533.5
0.161635	7.5	31813
0.163834	7.5	38845.3
0.166033	7.5	36501.2
0.168232	7.5	36836
0.170431	7.5	44538.1
0.172631	7.5	41524.3
0.17483	7.5	41859.1
0.177029	7.5	45207.9
0.179228	7.5	44873
0.181427	7.5	46212.5
0.183626	7.5	46212.5
0.185825	7.5	54584.3
0.188024	7.5	51235.6
0.190223	7.5	56258.7
0.192423	7.5	57933.1
0.194622	7.5	51235.6
0.196821	7.5	51570.5
0.19902	7.5	69318.7
0.201219	7.5	55923.8
0.203418	7.5	54249.5
0.205617	7.5	50231
0.207816	7.5	50900.7
0.210015	7.5	42863.8
0.212215	7.5	35831.4
0.214414	7.5	24445.7
0.216613	7.5	23441.1
0.218812	7.5	15739
0.00109956	7.62	12725.2
0.00329867	7.62	6362.59
0.00549779	7.62	4688.22
0.0076969	7.62	1339.49
0.00989602	7.62	1004.62
0.0120951	7.62	1674.37
0.0142942	7.62	1004.62
0.0164934	7.62	1339.49
0.0186925	7.62	669.746
0.0208916	7.62	0
0.0230907	7.62	1004.62
0.0252898	7.62	334.873
0.0274889	7.62	669.746
0.0296881	7.62	334.873
0.0318872	7.62	1674.37
0.0340863	7.62	1004.62
0.0362854	7.62	1339.49
0.0384845	7.62	334.873
0.0406836	7.62	1004.62
0.0428827	7.62	1004.62
0.0450819	7.62	1004.62
0.047281	7.62	1339.49
0.0494801	7.62	669.746
0.0516792	7.62	2009.24
0.0538783	7.62	1004.62
0.0560774	7.62	1674.37
0.0582765	7.62	1339.49
0.0604757	7.62	334.873
0.0626748	7.62	669.746
0.0648739	7.62	334.873
0.067073	7.62	1339.49
0.0692721	7.62	1674.37
0.0714712	7.62	1004.62
0.0736704	7.62	1004.62
0.0758695	7.62	334.873
0.0780686	7.62	1674.37
0.0802677	7.62	334.873
0.0824668	7.62	0
0.0846659	7.62	669.746
0.086865	7.62	669.746
0.0890642	7.62	334.873
0.0912633	7.62	669.746
0.0934624	7.62	0
0.0956615	7.62	1004.62
0.0978606	7.62	669.746
0.10006	7.62	2678.99
0.102259	7.62	2344.11
0.104458	7.62	4688.22
0.106657	7.62	10715.9
0.108856	7.62	10715.9
0.111055	7.62	14064.7
0.113254	7.62	26789.9
0.115454	7.62	26120.1
0.117653	7.62	32482.7
0.119852	7.62	44873
0.122051	7.62	44538.1
0.12425	7.62	50565.8
0.126449	7.62	54919.2
0.128648	7.62	53914.6
0.130847	7.62	58937.7
0.133046	7.62	61951.5
0.135246	7.62	55254.1
0.137445	7.62	56258.7
0.139644	7.62	47886.9
0.141843	7.62	53579.7
0.144042	7.62	46212.5
0.146241	7.62	46882.2
0.14844	7.62	46547.4
0.150639	7.62	51235.6
0.152838	7.62	47217.1
0.155038	7.62	41524.3
0.157237	7.62	42863.8
0.159436	7.62	43533.5
0.161635	7.62	39180.2
0.163834	7.62	40519.7
0.166033	7.62	30808.3
0.168232	7.62	42528.9
0.170431	7.62	39180.2
0.172631	7.62	38175.5
0.17483	7.62	46547.4
0.177029	7.62	48891.5
0.179228	7.62	48556.6
0.181427	7.62	43533.5
0.183626	7.62	49561.2
0.185825	7.62	50565.8
0.188024	7.62	51235.6
0.190223	7.62	51570.5
0.192423	7.62	56928.4
0.194622	7.62	57933.1
0.196821	7.62	55588.9
0.19902	7.62	54584.3
0.201219	7.62	58937.7
0.203418	7.62	65300.3
0.205617	7.62	48556.6
0.207816	7.62	49561.2
0.210015	7.62	40519.7
0.212215	7.62	31143.2
0.214414	7.62	29468.8
0.216613	7.62	23776
0.218812	7.62	15404.2
0.00109956	7.74	12725.2
0.00329867	7.74	8371.83
0.00549779	7.74	4018.48
0.0076969	7.74	1674.37
0.00989602	7.74	1674.37
0.0120951	7.74	1004.62
0.0142942	7.74	1339.49
0.0164934	7.74	1004.62
0.0186925	7.74	669.746
0.0208916	7.74	0
0.0230907	7.74	0
0.0252898	7.74	334.873
0.0274889	7.74	334.873
0.0296881	7.74	669.746
0.0318872	7.74	1339.49
0.0340863	7.74	669.746
0.0362854	7.74	669.746
0.0384845	7.74	1339.49
0.0406836	7.74	334.873
0.0428827	7.74	1339.49
0.0450819	7.74	1004.62
0.047281	7.74	1339.49
0.0494801	7.74	669.746
0.0516792	7.74	669.746
0.0538783	7.74	1004.62
0.0560774	7.74	334.873
0.0582765	7.74	1339.49
0.0604757	7.74	1004.62
0.0626748	7.74	1339.49
0.0648739	7.74	1004.62
0.067073	7.74	1004.62
0.0692721	7.74	0
0.0714712	7.74	1339.49
0.0736704	7.74	1004.62
0.0758695	7.74	1339.49
0.0780686	7.74	1339.49
0.0802677	7.74	334.873
0.0824668	7.74	669.746
0.0846659	7.74	1674.37
0.086865	7.74	2344.11
0.0890642	7.74	1339.49
0.0912633	7.74	334.873
0.0934624	7.74	0
0.0956615	7.74	669.746
0.0978606	7.74	1004.62
0.10006	7.74	669.746
0.102259	7.74	1004.62
0.104458	7.74	5023.1
0.106657	7.74	6027.72
0.108856	7.74	13729.8
0.111055	7.74	18418
0.113254	7.74	20092.4
0.115454	7.74	29468.8
0.117653	7.74	35496.6
0.119852	7.74	34157.1
0.122051	7.74	45542.8
0.12425	7.74	53244.8
0.126449	7.74	49561.2
0.128648	7.74	58602.8
0.130847	7.74	53244.8
0.133046	7.74	58937.7
0.135246	7.74	55254.1
0.137445	7.74	49896.1
0.139644	7.74	50900.7
0.141843	7.74	47552
0.144042	7.74	54919.2
0.146241	7.74	56593.6
0.14844	7.74	54584.3
0.150639	7.74	54919.2
0.152838	7.74	45542.8
0.155038	7.74	48891.5
0.157237	7.74	49226.4
0.159436	7.74	41524.3
0.161635	7.74	35161.7
0.163834	7.74	32817.6
0.166033	7.74	47886.9
0.168232	7.74	39849.9
0.170431	7.74	50565.8
0.172631	7.74	43533.5
0.17483	7.74	45542.8
0.177029	7.74	43198.6
0.179228	7.74	49226.4
0.181427	7.74	51570.5
0.183626	7.74	47886.9
0.185825	7.74	47217.1
0.188024	7.74	48556.6
0.190223	7.74	47552
0.192423	7.74	51235.6
0.194622	7.74	55923.8
0.196821	7.74	55923.8
0.19902	7.74	53579.7
0.201219	7.74	56593.6
0.203418	7.74	51235.6
0.205617	7.74	51905.3
0.207816	7.74	52910
0.210015	7.74	40854.5
0.212215	7.74	29134
0.214414	7.74	29134
0.216613	7.74	23776
0.218812	7.74	16408.8
0.00109956	7.86	10046.2
0.00329867	7.86	5692.84
0.00549779	7.86	6027.72
0.0076969	7.86	3348.73
0.00989602	7.86	2009.24
0.0120951	7.86	0
0.0142942	7.86	334.873
0.0164934	7.86	669.746
0.0186925	7.86	669.746
0.0208916	7.86	1004.62
0.0230907	7.86	0
0.0252898	7.86	669.746
0.0274889	7.86	669.746
0.0296881	7.86	1339.49
0.0318872	7.86	2344.11
0.0340863	7.86	669.746
0.0362854	7.86	1004.62
0.0384845	7.86	1004.62
0.0406836	7.86	334.873
0.0428827	7.86	1339.49
0.0450819	7.86	1004.62
0.047281	7.86	1004.62
0.0494801	7.86	334.873
0.0516792	7.86	1004.62
0.0538783	7.86	334.873
0.0560774	7.86	0
0.0582765	7.86	669.746
0.0604757	7.86	334.873
0.0626748	7.86	2678.99
0.0648739	7.86	1004.62
0.067073	7.86	0
0.0692721	7.86	0
0.0714712	7.86	1339.49
0.0736704	7.86	1339.49
0.0758695	7.86	1004.62
0.0780686	7.86	334.873
0.0802677	7.86	669.746
0.0824668	7.86	669.746
0.0846659	7.86	1004.62
0.086865	7.86	1004.62
0.0890642	7.86	669.746
0.0912633	7.86	1674.37
0.0934624	7.86	669.746
0.0956615	7.86	1004.62
0.0978606	7.86	1674.37
0.10006	7.86	1339.49
0.102259	7.86	2678.99
0.104458	7.86	7367.21
0.106657	7.86	5023.1
0.108856	7.86	10715.9
0.111055	7.86	17413.4
0.113254	7.86	24780.6
0.115454	7.86	31143.2
0.117653	7.86	36501.2
0.119852	7.86	42528.9
0.122051	7.86	47552
0.12425	7.86	44873
0.126449	7.86	53244.8
0.128648	7.86	53914.6
0.130847	7.86	51235.6
0.133046	7.86	61951.5
0.135246	7.86	53914.6
0.137445	7.86	51570.5
0.139644	7.86	57933.1
0.141843	7.86	48556.6
0.144042	7.86	48221.7
0.146241	7.86	47552
0.14844	7.86	45207.9
0.150639	7.86	45542.8
0.152838	7.86	37840.7
0.155038	7.86	50231
0.157237	7.86	43198.6
0.159436	7.86	39180.2
0.161635	7.86	41524.3
0.163834	7.86	29468.8
0.166033	7.86	33822.2
0.168232	7.86	40184.8
0.170431	7.86	41524.3
0.172631	7.86	44873
0.17483	7.86	43533.5
0.177029	7.86	44538.1
0.179228	7.86	41859.1
0.181427	7.86	52240.2
0.183626	7.86	44203.3
0.185825	7.86	45207.9
0.188024	7.86	51235.6
0.190223	7.86	55588.9
0.192423	7.86	54919.2
0.194622	7.86	50900.7
0.196821	7.86	57933.1
0.19902	7.86	54584.3
0.201219	7.86	54584.3
0.203418	7.86	48891.5
0.205617	7.86	53914.6
0.207816	7.86	44203.3
0.210015	7.86	49561.2
0.212215	7.86	34491.9
0.214414	7.86	31143.2
0.216613	7.86	19757.5
0.218812	7.86	20427.3
0.00109956	7.98	9376.45
0.00329867	7.98	6027.72
0.00549779	7.98	3348.73
0.0076969	7.98	3348.73
0.00989602	7.98	1339.49
0.0120951	7.98	334.873
0.0142942	7.98	669.746
0.0164934	7.98	1004.62
0.0186925	7.98	669.746
0.0208916	7.98	1004.62
0.0230907	7.98	0
0.0252898	7.98	1339.49
0.0274889	7.98	334.873
0.0296881	7.98	1339.49
0.0318872	7.98	1004.62
0.0340863	7.98	2009.24
0.0362854	7.98	1674.37
0.0384845	7.98	1674.37
0.0406836	7.98	1004.62
0.0428827	7.98	1004.62
0.0450819	7.98	2009.24
0.047281	7.98	1339.49
0.0494801	7.98	2009.24
0.0516792	7.98	669.746
0.0538783	7.98	1339.49
0.0560774	7.98	1339.49
0.0582765	7.98	1674.37
0.0604757	7.98	1004.62
0.0626748	7.98	1674.37
0.0648739	7.98	1004.62
0.067073	7.98	1004.62
0.0692721	7.98	334.873
0.0714712	7.98	669.746
0.0736704	7.98	1674.37
0.0758695	7.98	1339.49
0.0780686	7.98	334.873
0.0802677	7.98	1004.62
0.0824668	7.98	669.746
0.0846659	7.98	1004.62
0.086865	7.98	1004.62
0.0890642	7.98	669.746
0.0912633	7.98	1004.62
0.0934624	7.98	669.746
0.0956615	7.98	669.746
0.0978606	7.98	669.746
0.10006	7.98	1004.62
0.102259	7.98	4018.48
0.104458	7.98	6027.72
0.106657	7.98	6362.59
0.108856	7.98	11385.7
0.111055	7.98	18752.9
0.113254	7.98	22771.4
0.115454	7.98	32482.7
0.117653	7.98	34491.9
0.119852	7.98	42863.8
0.122051	7.98	50565.8
0.12425	7.98	49896.1
0.126449	7.98	59607.4
0.128648	7.98	57598.2
0.130847	7.98	56593.6
0.133046	7.98	54919.2
0.135246	7.98	48221.7
0.137445	7.98	60277.2
0.139644	7.98	48221.7
0.141843	7.98	57933.1
0.144042	7.98	43198.6
0.146241	7.98	44203.3
0.14844	7.98	48891.5
0.150639	7.98	54584.3
0.152838	7.98	44873
0.155038	7.98	38175.5
0.157237	7.98	40519.7
0.159436	7.98	40184.8
0.161635	7.98	40854.5
0.163834	7.98	40519.7
0.166033	7.98	41524.3
0.168232	7.98	44538.1
0.170431	7.98	44203.3
0.172631	7.98	37840.7
0.17483	7.98	44538.1
0.177029	7.98	47217.1
0.179228	7.98	48556.6
0.181427	7.98	52575.1
0.183626	7.98	46547.4
0.185825	7.98	47552
0.188024	7.98	59607.4
0.190223	7.98	52910
0.192423	7.98	56593.6
0.194622	7.98	52240.2
0.196821	7.98	47552
0.19902	7.98	54249.5
0.201219	7.98	60612
0.203418	7.98	56593.6
0.205617	7.98	52910
0.207816	7.98	37170.9
0.210015	7.98	37505.8
0.212215	7.98	38175.5
0.214414	7.98	27124.7
0.216613	7.98	22101.6
0.218812	7.98	12390.3
0.00109956	8.1	12055.4
0.00329867	8.1	5023.1
0.00549779	8.1	4353.35
0.0076969	8.1	2344.11
0.00989602	8.1	2009.24
0.0120951	8.1	0
0.0142942	8.1	669.746
0.0164934	8.1	1004.62
0.0186925	8.1	669.746
0.0208916	8.1	1004.62
0.0230907	8.1	334.873
0.0252898	8.1	669.746
0.0274889	8.1	0
0.0296881	8.1	1004.62
0.0318872	8.1	1339.49
0.0340863	8.1	1004.62
0.0362854	8.1	669.746
0.0384845	8.1	669.746
0.0406836	8.1	334.873
0.0428827	8.1	669.746
0.0450819	8.1	1004.62
0.047281	8.1	1004.62
0.0494801	8.1	334.873
0.0516792	8.1	1004.62
0.0538783	8.1	1674.37
0.0560774	8.1	2009.24
0.0582765	8.1	669.746
0.0604757	8.1	1339.49
0.0626748	8.1	334.873
0.0648739	8.1	669.746
0.067073	8.1	1674.37
0.0692721	8.1	0
0.0714712	8.1	1004.62
0.0736704	8.1	669.746
0.0758695	8.1	0
0.0780686	8.1	1674.37
0.0802677	8.1	334.873
0.0824668	8.1	334.873
0.0846659	8.1	334.873
0.086865	8.1	669.746
0.0890642	8.1	1004.62
0.0912633	8.1	669.746
0.0934624	8.1	0
0.0956615	8.1	1004.62
0.0978606	8.1	669.746
0.10006	8.1	1674.37
0.102259	8.1	3348.73
0.104458	8.1	3348.73
0.106657	8.1	7702.08
0.108856	8.1	11720.6
0.111055	8.1	21431.9
0.113254	8.1	27459.6
0.115454	8.1	28799.1
0.117653	8.1	41859.1
0.119852	8.1	38510.4
0.122051	8.1	44203.3
0.12425	8.1	53579.7
0.126449	8.1	52910
0.128648	8.1	52910
0.130847	8.1	52910
0.133046	8.1	62956.2
0.135246	8.1	53914.6
0.137445	8.1	52910
0.139644	8.1	49561.2
0.141843	8.1	49896.1
0.144042	8.1	51905.3
0.146241	8.1	54249.5
0.14844	8.1	41859.1
0.150639	8.1	44203.3
0.152838	8.1	47217.1
0.155038	8.1	48556.6
0.157237	8.1	43868.4
0.159436	8.1	40854.5
0.161635	8.1	38175.5
0.163834	8.1	40854.5
0.166033	8.1	40854.5
0.168232	8.1	37505.8
0.170431	8.1	34491.9
0.172631	8.1	51235.6
0.17483	8.1	41524.3
0.177029	8.1	40184.8
0.179228	8.1	46547.4
0.181427	8.1	49896.1
0.183626	8.1	54584.3
0.185825	8.1	57598.2
0.188024	8.1	51905.3
0.190223	8.1	48221.7
0.192423	8.1	56258.7
0.194622	8.1	59607.4
0.196821	8.1	52240.2
0.19902	8.1	63291
0.201219	8.1	53579.7
0.203418	8.1	55923.8
0.205617	8.1	57598.2
0.207816	8.1	43533.5
0.210015	8.1	37505.8
0.212215	8.1	41189.4
0.214414	8.1	23776
0.216613	8.1	25450.4
0.218812	8.1	16408.8
0.00109956	8.22	14399.5
0.00329867	8.22	8036.96
0.00549779	8.22	4353.35
0.0076969	8.22	2009.24
0.00989602	8.22	2009.24
0.0120951	8.22	1339.49
0.0142942	8.22	1004.62
0.0164934	8.22	0
0.0186925	8.22	334.873
0.0208916	8.22	1004.62
0.0230907	8.22	1004.62
0.0252898	8.22	0
0.0274889	8.22	1004.62
0.0296881	8.22	0
0.0318872	8.22	334.873
0.0340863	8.22	334.873
0.0362854	8.22	334.873
0.0384845	8.22	1339.49
0.0406836	8.22	1004.62
0.0428827	8.22	334.873
0.0450819	8.22	1004.62
0.047281	8.22	334.873
0.0494801	8.22	1339.49
0.0516792	8.22	669.746
0.0538783	8.22	1004.62
0.0560774	8.22	1339.49
0.0582765	8.22	0
0.0604757	8.22	1339.49
0.0626748	8.22	0
0.0648739	8.22	334.873
0.067073	8.22	0
0.0692721	8.22	1339.49
0.0714712	8.22	1004.62
0.0736704	8.22	1004.62
0.0758695	8.22	2009.24
0.0780686	8.22	1339.49
0.0802677	8.22	1674.37
0.0824668	8.22	2009.24
0.0846659	8.22	0
0.086865	8.22	669.746
0.0890642	8.22	1339.49
0.0912633	8.22	334.873
0.0934624	8.22	1339.49
0.0956615	8.22	1339.49
0.0978606	8.22	1339.49
0.10006	8.22	2344.11
0.102259	8.22	4018.48
0.104458	8.22	4018.48
0.106657	8.22	8706.7
0.108856	8.22	11385.7
0.111055	8.22	14064.7
0.113254	8.22	19422.6
0.115454	8.22	27459.6
0.117653	8.22	25115.5
0.119852	8.22	41859.1
0.122051	8.22	49226.4
0.12425	8.22	53914.6
0.126449	8.22	51905.3
0.128648	8.22	58937.7
0.130847	8.22	53244.8
0.133046	8.22	53914.6
0.135246	8.22	59942.3
0.137445	8.22	57598.2
0.139644	8.22	52910
0.141843	8.22	46212.5
0.144042	8.22	45207.9
0.146241	8.22	45542.8
0.14844	8.22	50565.8
0.150639	8.22	47217.1
0.152838	8.22	42528.9
0.155038	8.22	41189.4
0.157237	8.22	41189.4
0.159436	8.22	41859.1
0.161635	8.22	44538.1
0.163834	8.22	37170.9
0.166033	8.22	36501.2
0.168232	8.22	38510.4
0.170431	8.22	39849.9
0.172631	8.22	42194
0.17483	8.22	41524.3
0.177029	8.22	44873
0.179228	8.22	47886.9
0.181427	8.22	49561.2
0.183626	8.22	49896.1
0.185825	8.22	45877.6
0.188024	8.22	52910
0.190223	8.22	52240.2
0.192423	8.22	50565.8
0.194622	8.22	63960.8
0.196821	8.22	53579.7
0.19902	8.22	54584.3
0.201219	8.22	51905.3
0.203418	8.22	54249.5
0.205617	8.22	50900.7
0.207816	8.22	45542.8
0.210015	8.22	42863.8
0.212215	8.22	36501.2
0.214414	8.22	28129.3
0.216613	8.22	23776
0.218812	8.22	21431.9
0.00109956	8.34	9041.58
0.00329867	8.34	10715.9
0.00549779	8.34	3683.6
0.0076969	8.34	2009.24
0.00989602	8.34	1674.37
0.0120951	8.34	334.873
0.0142942	8.34	1004.62
0.0164934	8.34	669.746
0.0186925	8.34	1339.49
0.0208916	8.34	669.746
0.0230907	8.34	334.873
0.0252898	8.34	334.873
0.0274889	8.34	1339.49
0.0296881	8.34	334.873
0.0318872	8.34	669.746
0.0340863	8.34	1674.37
0.0362854	8.34	0
0.0384845	8.34	334.873
0.0406836	8.34	1339.49
0.0428827	8.34	1339.49
0.0450819	8.34	1339.49
0.047281	8.34	1004.62
0.0494801	8.34	334.873
0.0516792	8.34	1004.62
0.0538783	8.34	1004.62
0.0560774	8.34	1674.37
0.0582765	8.34	1004.62
0.0604757	8.34	334.873
0.0626748	8.34	669.746
0.0648739	8.34	1004.62
0.067073	8.34	2009.24
0.0692721	8.34	1004.62
0.0714712	8.34	1339.49
0.0736704	8.34	1004.62
0.0758695	8.34	334.873
0.0780686	8.34	1339.49
0.0802677	8.34	0
0.0824668	8.34	1004.62
0.0846659	8.34	334.873
0.086865	8.34	334.873
0.0890642	8.34	669.746
0.0912633	8.34	1004.62
0.0934624	8.34	1004.62
0.0956615	8.34	669.746
0.0978606	8.34	669.746
0.10006	8.34	1674.37
0.102259	8.34	2344.11
0.104458	8.34	5023.1
0.106657	8.34	7367.21
0.108856	8.34	15069.3
0.111055	8.34	16073.9
0.113254	8.34	24780.6
0.115454	8.34	22436.5
0.117653	8.34	31813
0.119852	8.34	37840.7
0.122051	8.34	43868.4
0.12425	8.34	47886.9
0.126449	8.34	54584.3
0.128648	8.34	57598.2
0.130847	8.34	58267.9
0.133046	8.34	57933.1
0.135246	8.34	56258.7
0.137445	8.34	55923.8
0.139644	8.34	49226.4
0.141843	8.34	52575.1
0.144042	8.34	51905.3
0.146241	8.34	43868.4
0.14844	8.34	44873
0.150639	8.34	46882.2
0.152838	8.34	42194
0.155038	8.34	49561.2
0.157237	8.34	40184.8
0.159436	8.34	42194
0.161635	8.34	40519.7
0.163834	8.34	37840.7
0.166033	8.34	44538.1
0.168232	8.34	37505.8
0.170431	8.34	40854.5
0.172631	8.34	39180.2
0.17483	8.34	42528.9
0.177029	8.34	44203.3
0.179228	8.34	49226.4
0.181427	8.34	46212.5
0.183626	8.34	45207.9
0.185825	8.34	50565.8
0.188024	8.34	47217.1
0.190223	8.34	51570.5
0.192423	8.34	49226.4
0.194622	8.34	61281.8
0.196821	8.34	53244.8
0.19902	8.34	53579.7
0.201219	8.34	54584.3
0.203418	8.34	54919.2
0.205617	8.34	44873
0.207816	8.34	37170.9
0.210015	8.34	44873
0.212215	8.34	30473.5
0.214414	8.34	32482.7
0.216613	8.34	21431.9
0.218812	8.34	17748.3
0.00109956	8.46	11385.7
0.00329867	8.46	7702.08
0.00549779	8.46	3683.6
0.0076969	8.46	2009.24
0.00989602	8.46	2344.11
0.0120951	8.46	334.873
0.0142942	8.46	669.746
0.0164934	8.46	334.873
0.0186925	8.46	669.746
0.0208916	8.46	0
0.0230907	8.46	0
0.0252898	8.46	334.873
0.0274889	8.46	1674.37
0.0296881	8.46	669.746
0.0318872	8.46	1004.62
0.0340863	8.46	669.746
0.0362854	8.46	334.873
0.0384845	8.46	669.746
0.0406836	8.46	669.746
0.0428827	8.46	669.746
0.0450819	8.46	1004.62
0.047281	8.46	1004.62
0.0494801	8.46	2344.11
0.0516792	8.46	1004.62
0.0538783	8.46	1674.37
0.0560774	8.46	1004.62
0.0582765	8.46	1004.62
0.0604757	8.46	2344.11
0.0626748	8.46	1674.37
0.0648739	8.46	669.746
0.067073	8.46	1339.49
0.0692721	8.46	1004.62
0.0714712	8.46	334.873
0.0736704	8.46	1339.49
0.0758695	8.46	0
0.0780686	8.46	669.746
0.0802677	8.46	669.746
0.0824668	8.46	1004.62
0.0846659	8.46	1004.62
0.086865	8.46	334.873
0.0890642	8.46	669.746
0.0912633	8.46	1004.62
0.0934624	8.46	1004.62
0.0956615	8.46	669.746
0.0978606	8.46	1674.37
0.10006	8.46	3013.86
0.102259	8.46	2678.99
0.104458	8.46	2678.99
0.106657	8.46	7367.21
0.108856	8.46	11050.8
0.111055	8.46	18418
0.113254	8.46	20427.3
0.115454	8.46	25450.4
0.117653	8.46	29803.7
0.119852	8.46	43533.5
0.122051	8.46	49226.4
0.12425	8.46	48891.5
0.126449	8.46	53914.6
0.128648	8.46	55254.1
0.130847	8.46	56593.6
0.133046	8.46	57933.1
0.135246	8.46	53244.8
0.137445	8.46	54919.2
0.139644	8.46	54584.3
0.141843	8.46	51570.5
0.144042	8.46	49561.2
0.146241	8.46	48556.6
0.14844	8.46	46547.4
0.150639	8.46	45207.9
0.152838	8.46	47886.9
0.155038	8.46	46882.2
0.157237	8.46	41189.4
0.159436	8.46	36501.2
0.161635	8.46	44873
0.163834	8.46	33152.4
0.166033	8.46	44203.3
0.168232	8.46	40519.7
0.170431	8.46	37505.8
0.172631	8.46	46212.5
0.17483	8.46	44873
0.177029	8.46	49561.2
0.179228	8.46	44538.1
0.181427	8.46	41189.4
0.183626	8.46	52575.1
0.185825	8.46	51235.6
0.188024	8.46	53244.8
0.190223	8.46	48556.6
0.192423	8.46	47886.9
0.194622	8.46	60277.2
0.196821	8.46	56928.4
0.19902	8.46	49896.1
0.201219	8.46	56258.7
0.203418	8.46	56928.4
0.205617	8.46	53914.6
0.207816	8.46	42194
0.210015	8.46	41859.1
0.212215	8.46	33487.3
0.214414	8.46	30473.5
0.216613	8.46	22771.4
0.218812	8.46	16743.7
0.00109956	8.58	13394.9
0.00329867	8.58	8036.96
0.00549779	8.58	4018.48
0.0076969	8.58	3683.6
0.00989602	8.58	1339.49
0.0120951	8.58	334.873
0.0142942	8.58	1004.62
0.0164934	8.58	334.873
0.0186925	8.58	0
0.0208916	8.58	1004.62
0.0230907	8.58	334.873
0.0252898	8.58	669.746
0.0274889	8.58	1339.49
0.0296881	8.58	669.746
0.0318872	8.58	1004.62
0.0340863	8.58	669.746
0.0362854	8.58	1339.49
0.0384845	8.58	1004.62
0.0406836	8.58	669.746
0.0428827	8.58	2009.24
0.0450819	8.58	2344.11
0.047281	8.58	1674.37
0.0494801	8.58	1339.49
0.0516792	8.58	669.746
0.0538783	8.58	1339.49
0.0560774	8.58	1004.62
0.0582765	8.58	669.746
0.0604757	8.58	0
0.0626748	8.58	2009.24
0.0648739	8.58	2344.11
0.067073	8.58	0
0.0692721	8.58	334.873
0.0714712	8.58	669.746
0.0736704	8.58	1339.49
0.0758695	8.58	1339.49
0.0780686	8.58	1674.37
0.0802677	8.58	669.746
0.0824668	8.58	1339.49
